text	favorited	favoriteCount	replyToSN	created	truncated	replyToSID	id	replyToUID	statusSource	screenName	retweetCount	isRetweet	retweeted	longitude	latitude
I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!	FALSE	23583.0	NA	2016-03-03T11:30:35Z	FALSE	NA	705354682886201348	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	7044.0	FALSE	FALSE	NA	NA
"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big ""R"" win!"	FALSE	16030.0	NA	2016-03-03T11:22:32Z	FALSE	NA	705352657234481152	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5494.0	FALSE	FALSE	NA	NA
"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake"""	FALSE	12292.0	NA	2016-03-03T03:38:29Z	FALSE	NA	705235874632638464	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3611.0	FALSE	FALSE	NA	NA
Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!	FALSE	23027.0	NA	2016-03-03T03:33:07Z	FALSE	NA	705234524012224512	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	7809.0	FALSE	FALSE	NA	NA
Millions of dollars being spent on false TV ads by special interest groups who own Rubio &amp; Cruz.When you see them think of your puppet POLS	FALSE	13573.0	NA	2016-03-03T03:18:30Z	FALSE	NA	705230846249324544	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4870.0	FALSE	FALSE	NA	NA
"""@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off."""	FALSE	10558.0	NA	2016-03-03T03:11:35Z	FALSE	NA	705229104426176514	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3211.0	FALSE	FALSE	NA	NA
Because of me, the Republican Party has taken in millions of new voters, a record. If they are not careful, they will all leave. Sad!	FALSE	17857.0	NA	2016-03-03T03:05:35Z	FALSE	NA	705227593205878784	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5556.0	FALSE	FALSE	NA	NA
"#MakeAmericaGreatAgain #Trump2016
Video: https://t.co/IbcE5tsRf7 https://t.co/bHqg1rkFy3"	FALSE	6768.0	NA	2016-03-03T02:08:02Z	FALSE	NA	705213112463577088	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2790.0	FALSE	FALSE	NA	NA
"I would love to see the Republican party and everyone get together- and unify.
Video: https://t.co/RWEnPUJO23 https://t.co/RT8Gmf6WHL"	FALSE	13785.0	NA	2016-03-02T23:54:31Z	FALSE	NA	705179512254951424	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	5085.0	FALSE	FALSE	NA	NA
Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2)	FALSE	14244.0	NA	2016-03-02T23:34:13Z	FALSE	NA	705174403164860416	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4523.0	FALSE	FALSE	NA	NA
Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2)	FALSE	11951.0	NA	2016-03-02T23:34:04Z	FALSE	NA	705174362530430976	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4174.0	FALSE	FALSE	NA	NA
I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: https://t.co/WwIVhIud06	FALSE	11951.0	NA	2016-03-02T23:29:28Z	FALSE	NA	705173204948656129	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4866.0	FALSE	FALSE	NA	NA
.@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!	FALSE	15276.0	NA	2016-03-02T23:18:54Z	FALSE	NA	705170546003218432	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4629.0	FALSE	FALSE	NA	NA
"""@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM."" So true!"	FALSE	6210.0	NA	2016-03-02T21:56:53Z	FALSE	NA	705149907183738880	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1850.0	FALSE	FALSE	NA	NA
Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger, stronger party!	FALSE	28558.0	NA	2016-03-02T21:50:30Z	FALSE	NA	705148300064907265	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	9914.0	FALSE	FALSE	NA	NA
"My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy! 
https://t.co/yxrRkJJSGG https://t.co/Trv1hj9hRI"	FALSE	9731.0	NA	2016-03-02T19:54:30Z	FALSE	NA	705119106052308992	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2869.0	FALSE	FALSE	NA	NA
"""@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!"""	FALSE	7970.0	NA	2016-03-02T18:48:33Z	FALSE	NA	705102512718782465	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2892.0	FALSE	FALSE	NA	NA
Marco Rubio lost big last night. I even beat him in Virginia, where he spent so much time and money. Now his bosses are desperate and angry!	FALSE	14481.0	NA	2016-03-02T18:18:37Z	FALSE	NA	705094976376541184	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4696.0	FALSE	FALSE	NA	NA
Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale &amp; his no show voting!	FALSE	14101.0	NA	2016-03-02T18:11:23Z	FALSE	NA	705093158191951872	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	5094.0	FALSE	FALSE	NA	NA
The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.	FALSE	15712.0	NA	2016-03-02T17:53:38Z	FALSE	NA	705088689295245312	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6607.0	FALSE	FALSE	NA	NA
"""@JoeNBC: FOX calls Virginia for Trump. If it holds, it's a big win for Trump and a big setback for Rubio, who needed to win the state."	FALSE	8993.0	NA	2016-03-02T12:25:10Z	FALSE	NA	705006030841720832	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2279.0	FALSE	FALSE	NA	NA
"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday"""	FALSE	8513.0	NA	2016-03-02T12:23:13Z	FALSE	NA	705005540326383616	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2562.0	FALSE	FALSE	NA	NA
"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold."""	FALSE	7624.0	NA	2016-03-02T12:23:02Z	FALSE	NA	705005491949314048	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2163.0	FALSE	FALSE	NA	NA
"""@mikiebarb: ""A nearly impossible path to the GOP nomination"" for Rubio, says @apalmerdc: https://t.co/zCTpSAjPvc …"""	FALSE	5439.0	NA	2016-03-02T12:22:39Z	FALSE	NA	705005396818305024	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1764.0	FALSE	FALSE	NA	NA
"""@danpfeiffer: For the record, most Democrats would much rather face Cruz than Trump""  So true!"	FALSE	8607.0	NA	2016-03-02T12:16:08Z	FALSE	NA	705003756543410176	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2565.0	FALSE	FALSE	NA	NA
"Thank you Vermont! #Trump2016
#SuperTuesday"	FALSE	13986.0	NA	2016-03-02T05:06:00Z	FALSE	NA	704895509274693632	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3921.0	FALSE	FALSE	NA	NA
"Thank you Arkansas! #Trump2016
#SuperTuesday"	FALSE	16395.0	NA	2016-03-02T04:05:52Z	FALSE	NA	704880376892813312	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4906.0	FALSE	FALSE	NA	NA
"Thank you Virginia! #Trump2016
#SuperTuesday"	FALSE	20030.0	NA	2016-03-02T01:49:51Z	FALSE	NA	704846146657722368	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6912.0	FALSE	FALSE	NA	NA
"Thank you Alabama! #Trump2016
#SuperTuesday"	FALSE	20146.0	NA	2016-03-02T01:02:19Z	FALSE	NA	704834185471598592	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6869.0	FALSE	FALSE	NA	NA
"Thank you Tennessee! #Trump2016
#SuperTuesday"	FALSE	20368.0	NA	2016-03-02T01:02:09Z	FALSE	NA	704834141565657088	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	7180.0	FALSE	FALSE	NA	NA
I started my business with very little and built it into a great company, with some of the best real estate assets in the World. Amazing!	FALSE	13459.0	NA	2016-02-27T16:08:40Z	FALSE	NA	703612722991075328	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3845.0	FALSE	FALSE	NA	NA
I only wish my wonderful father, Fred, gave me $200 million to start my business like lightweight Rubio says. He didn't - total fabrication!	FALSE	13126.0	NA	2016-02-27T16:04:35Z	FALSE	NA	703611696233852929	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4092.0	FALSE	FALSE	NA	NA
Fun to watch the Democrats working so hard to win the great State of South Carolina when I just won the Republican version - amazing people!	FALSE	10003.0	NA	2016-02-27T15:49:52Z	FALSE	NA	703607992424345602	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2433.0	FALSE	FALSE	NA	NA
I am self-funding my campaign and am therefore not controlled by the lobbyists and special interests like lightweight Rubio or Ted Cruz!	FALSE	17981.0	NA	2016-02-27T15:25:07Z	FALSE	NA	703601762876305409	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	6091.0	FALSE	FALSE	NA	NA
Tax experts throughout the media agree that no sane person would give their tax returns during an audit. After the audit, no problem!	FALSE	10196.0	NA	2016-02-27T15:20:33Z	FALSE	NA	703600613897023488	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3065.0	FALSE	FALSE	NA	NA
I unfairly get audited by the I.R.S. almost every single year. I have rich friends who never get audited. I wonder why?	FALSE	9170.0	NA	2016-02-27T15:12:47Z	FALSE	NA	703598661419167744	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2602.0	FALSE	FALSE	NA	NA
"""@NeilTurner_: @realDonaldTrump There's only one real candidate, and it's you! Donors control the other candidates! #VoteTrump"" Thank you."	FALSE	6891.0	NA	2016-02-27T15:05:16Z	FALSE	NA	703596766801756162	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2017.0	FALSE	FALSE	NA	NA
I will be on @foxandfriends at 8:30 A.M. Will be talking about lightweight Marco Rubio and lying Ted Cruz!	FALSE	7564.0	NA	2016-02-27T13:08:21Z	FALSE	NA	703567344212160512	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1970.0	FALSE	FALSE	NA	NA
"""@SassyPantsjj: Michigan GOP poll 2/24/2016 Trump 35.5 Rubio 15.0 Cruz 14.3 Kasich 12.8 Carson 8.3 @realDonaldTrump"" Wow!"	FALSE	6324.0	NA	2016-02-27T12:47:25Z	FALSE	NA	703562075616849920	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1919.0	FALSE	FALSE	NA	NA
Thank you Pastor Robert Jeffress! #MakeAmericaGreatAgain #Trump2016 https://t.co/ndKu8m8RY2	FALSE	10899.0	NA	2016-02-27T05:06:27Z	FALSE	NA	703446072216014848	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4534.0	FALSE	FALSE	NA	NA
"""@JerryJrFalwell: A majority of evangelicals believe @realDonaldTrump is best equipped to save the country. #Greta"""	FALSE	7902.0	NA	2016-02-27T04:58:32Z	FALSE	NA	703444081251254272	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2766.0	FALSE	FALSE	NA	NA
"""@itsblakec: @realDonaldTrump Trump is a genius. Rubio and Cruz are not. I want a brilliant mind to run this country."""	FALSE	7750.0	NA	2016-02-27T04:53:34Z	FALSE	NA	703442830211964928	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2268.0	FALSE	FALSE	NA	NA
"""@donnieboysmith: @realDonaldTrump in contrast to Rubio and Cruz you look like a giant. They look terribly weak"" Thank you!"	FALSE	7355.0	NA	2016-02-27T03:08:53Z	FALSE	NA	703416483653652481	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1982.0	FALSE	FALSE	NA	NA
"What I would do on my first day in office. #MakeAmericaGreatAgain
Watch: https://t.co/DhANDG8uBd https://t.co/SzdZzYOnDG"	FALSE	10294.0	NA	2016-02-27T02:08:18Z	FALSE	NA	703401239266996225	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4026.0	FALSE	FALSE	NA	NA
"Thank you Texas! 10,000 amazing 
supporters! #Trump2016 
#MakeAmericaGreatAgain https://t.co/T2cBdktPbp"	FALSE	12288.0	NA	2016-02-26T21:34:21Z	FALSE	NA	703332298821775360	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4310.0	FALSE	FALSE	NA	NA
Never let them see you sweat! https://t.co/qygVFf6JFF	FALSE	21355.0	NA	2016-02-26T21:11:30Z	FALSE	NA	703326546686115840	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	9608.0	FALSE	FALSE	NA	NA
"Thank you for your support &amp; 
friendship- Governor @ChrisChristie!
#MakeAmericaGreatAgain #Trump2016 https://t.co/jVI6Q6JH18"	FALSE	19299.0	NA	2016-02-26T21:07:16Z	FALSE	NA	703325481265815553	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	6364.0	FALSE	FALSE	NA	NA
They don't like Rubio in Florida- he left them high &amp; dry. Doesn't even show up for votes!	FALSE	11095.0	NA	2016-02-26T20:52:02Z	FALSE	NA	703321647701307392	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3623.0	FALSE	FALSE	NA	NA
Lightweight Marco Rubio was working hard last night. The problem is, he is a choker, and once a choker, always a choker! Mr. Meltdown.	FALSE	14377.0	NA	2016-02-26T16:38:36Z	FALSE	NA	703257866820415488	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4938.0	FALSE	FALSE	NA	NA
Wow, every poll said I won the debate last night. Great honor!	FALSE	14664.0	NA	2016-02-26T16:17:29Z	FALSE	NA	703252552641478656	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3826.0	FALSE	FALSE	NA	NA
Lightweight choker Marco Rubio looks like a little boy on stage. Not presidential material!	FALSE	12147.0	NA	2016-02-26T16:16:14Z	FALSE	NA	703252241487036417	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4016.0	FALSE	FALSE	NA	NA
Lying Ted Cruz and lightweight choker  Marco Rubio teamed up last night in a last ditch effort to stop our great movement. They failed!	FALSE	15239.0	NA	2016-02-26T16:15:06Z	FALSE	NA	703251956198875138	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	4993.0	FALSE	FALSE	NA	NA
Will be at Fort Worth (Texas) Convention Center at 11:30 A.M. Big crowd - get there early! Big announcement to be made!	FALSE	8010.0	NA	2016-02-26T16:07:56Z	FALSE	NA	703250152744550400	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2441.0	FALSE	FALSE	NA	NA
Why would the people of Florida vote for Marco Rubio when he defrauded them by agreeing to represent them as their Senator and then quit!	FALSE	11595.0	NA	2016-02-26T14:49:40Z	FALSE	NA	703230455546404864	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	3969.0	FALSE	FALSE	NA	NA
Have a good chance to win Texas on Tuesday. Cruz is a nasty guy, not one Senate endorsement and, despite talk, gets nothing done. Loser!	FALSE	15602.0	NA	2016-02-26T14:02:29Z	FALSE	NA	703218582310641667	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	4866.0	FALSE	FALSE	NA	NA
I will be making a speech at 12:00 in Fort Worth, Texas. Really big crowd expected. Will be talking about the debate last night-plus, plus!	FALSE	8881.0	NA	2016-02-26T13:56:30Z	FALSE	NA	703217073724399616	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2446.0	FALSE	FALSE	NA	NA
"""@WaltSeher: @realDonaldTrump @morg25016893 @eventbrite yup 200 Polish immigrants were hired by his contractor not Trump"""	FALSE	6254.0	NA	2016-02-26T12:30:24Z	FALSE	NA	703195408747491328	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2029.0	FALSE	FALSE	NA	NA
"""@MJP1370: @realDonaldTrump Cruz talks about Hillary all the time because he knows he can't beat you ! Trump will win Texas !"""	FALSE	6095.0	NA	2016-02-26T12:29:59Z	FALSE	NA	703195301780172800	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1601.0	FALSE	FALSE	NA	NA
"""@donell27743094: @realDonaldTrump trump won the debate. Disgusting Rubio said ""peed"" - is he still in junior high school."""	FALSE	6193.0	NA	2016-02-26T12:29:42Z	FALSE	NA	703195229181100032	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1631.0	FALSE	FALSE	NA	NA
"""@tdltdltdltdl:  Marco Cruz and Ted Rubio (easy to get the two politicians confused) looked like desperate, panicked DC insiders tonight"""	FALSE	7413.0	NA	2016-02-26T12:28:58Z	FALSE	NA	703195045151682560	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2281.0	FALSE	FALSE	NA	NA
"""@SkylerDeckard: @realDonaldTrump ""that's because you've never hired anyone to do work before"" favorite line from tonights debate."""	FALSE	6479.0	NA	2016-02-26T12:27:33Z	FALSE	NA	703194690498088961	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1751.0	FALSE	FALSE	NA	NA
"""@restorereality: Tonight you proved to America you are the real deal. You took fire from all sides, stayed composed, returned fire and WON!"	FALSE	8316.0	NA	2016-02-26T12:25:39Z	FALSE	NA	703194213752528896	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2392.0	FALSE	FALSE	NA	NA
"""@Slytle24: @davidaxelrod @realDonaldTrump @CNN he won almost all polls and Mark Halperin gave him an A-"	FALSE	5355.0	NA	2016-02-26T07:38:29Z	FALSE	NA	703121943944237056	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1511.0	FALSE	FALSE	NA	NA
"""@Indies4Trump: Vote Early in the #LoneStarState #SuperTuesday @realDonaldTrump will #MakeAmericaGreatAgain https://t.co/GC8kmWFxoM"""	FALSE	4724.0	NA	2016-02-26T07:34:58Z	FALSE	NA	703121060430901248	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1469.0	FALSE	FALSE	NA	NA
"""@morg25016893:  @eventbrite Also, all the things Rubio&amp;Cruz were using for hits, just petty. Trump, clearly the only one w/all the skills."""	FALSE	5569.0	NA	2016-02-26T07:33:59Z	FALSE	NA	703120811918385153	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1553.0	FALSE	FALSE	NA	NA
Big day in Texas tomorrow! Having a rally in Fort Worth. Tremendous crowd. Will be exciting! #Trump2016 https://t.co/JGUopujRIk	FALSE	7070.0	NA	2016-02-26T06:55:35Z	FALSE	NA	703111149764489216	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2233.0	FALSE	FALSE	NA	NA
All the online polls have me winning the debate. I really enjoyed the evening. Not easy, but good. https://t.co/sLTmwVVM5I	FALSE	7344.0	NA	2016-02-26T06:54:44Z	FALSE	NA	703110934869336065	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2240.0	FALSE	FALSE	NA	NA
#MakeAmericaGreatAgain #Trump2016 https://t.co/FvIUXMkrjj	FALSE	6854.0	NA	2016-02-26T06:52:24Z	FALSE	NA	703110347356409856	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2648.0	FALSE	FALSE	NA	NA
"Thank you! #GOPDebate Polls 
#MakeAmericaGreatAgain https://t.co/At5vOiLCSy"	FALSE	8468.0	NA	2016-02-26T06:49:51Z	FALSE	NA	703109705900535808	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3325.0	FALSE	FALSE	NA	NA
#MakeAmericaGreatAgain!  https://t.co/in4raBhwqa	FALSE	4576.0	NA	2016-02-26T06:08:56Z	FALSE	NA	703099408271822849	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	1389.0	FALSE	FALSE	NA	NA
"THANK YOU LAS VEGAS, NEVADA!
#NevadaCaucus #VoteTrumpNV
https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye"	FALSE	8866.0	NA	2016-02-23T05:19:29Z	FALSE	NA	701999802033111040	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3038.0	FALSE	FALSE	NA	NA
Join me live- now in Las Vegas, Nevada! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #VoteTrumpNV #NevadaCaucus https://t.co/IW9s9noxDT	FALSE	5440.0	NA	2016-02-23T03:51:04Z	FALSE	NA	701977550315098113	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	1524.0	FALSE	FALSE	NA	NA
Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!	FALSE	7393.0	NA	2016-02-23T02:31:20Z	FALSE	NA	701957484328583168	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2694.0	FALSE	FALSE	NA	NA
A big fat hit job on @oreillyfactor tonight. A total waste of time to watch, boring and biased. @brithume said I would never run, a dope!	FALSE	6677.0	NA	2016-02-23T02:27:20Z	FALSE	NA	701956476571512832	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2130.0	FALSE	FALSE	NA	NA
Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews	FALSE	4975.0	NA	2016-02-23T02:19:01Z	FALSE	NA	701954385404760064	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	1398.0	FALSE	FALSE	NA	NA
"Thank you Vermont! #VoteTrumpVT 
https://t.co/8KGOpqDb9t"	FALSE	4989.0	NA	2016-02-23T01:44:02Z	FALSE	NA	701945579333513216	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	1567.0	FALSE	FALSE	NA	NA
"Thank you Michigan! #VoteTrumpMI
Trump 35%
Kasich 17%
Cruz 12%
Rubio 12%
Carson 9% 
Via: ARG"	FALSE	10254.0	NA	2016-02-23T01:37:52Z	FALSE	NA	701944029315923968	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	3616.0	FALSE	FALSE	NA	NA
"Great poll! Thank you North Carolina! 
#VoteTrumpNC on 3/15!
Trump 36%
Cruz 18%
Rubio 18%
Carson 10%
Kasich 7%
Via @SurveyUSA"	FALSE	7987.0	NA	2016-02-23T01:34:44Z	FALSE	NA	701943239054532608	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2745.0	FALSE	FALSE	NA	NA
"WOW! Thank you Massachusetts! See you soon. #VoteTrumpMA
https://t.co/mNbDUPrEeh"	FALSE	6300.0	NA	2016-02-23T01:29:26Z	FALSE	NA	701941907052634112	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2140.0	FALSE	FALSE	NA	NA
Just watched the very incompetent Mitt Romney Campaign Strategist, Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!	FALSE	7203.0	NA	2016-02-23T01:29:02Z	FALSE	NA	701941803327426560	NA	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	realDonaldTrump	2193.0	FALSE	FALSE	NA	NA
"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!
Trump 28%
Cruz 15%
Rubio 14%
Kasich 13%
Bush 8%
Carson 6%
Simon Poll/SIU"	FALSE	8324.0	NA	2016-02-23T01:24:27Z	FALSE	NA	701940652339122176	NA	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	realDonaldTrump	2652.0	FALSE	FALSE	NA	NA
