ID	Tags	Text
wD8Ahfa0HHSmk2VzhvzqTQ	Soul_Food American_(Traditional) Diners Restaurants 5_star	My family and I went to Welcome Diner last night. So, there were several different items ordered and EVERYTHING was so good! I had the fried avocado po'boy. The bread was toasted the perfect amount. There was a great pico de gallo and kale topping the fried avocado. That fried avocado was amazing! It was so creamy yet crunchy! Yum! My husband had the champion burger. He said it was really good, especially the bacon jam. My brother in-law has the big Jim. It was huge! A biscuit, giant piece of fried chicken and the thickest gravy ever! I tried some and it was so good! Creamy and sinful! The last thing I tasted was the Brussels sprouts. Omg! Goooood! They were crispy and tasty! Only downside was the fries were a little salty. I would definitely go back. The atmosphere is exactly what downtown Phoenix is all about! I loved it!
MkxbwLX02NrzMYTKt4rtqQ	Soul_Food American_(Traditional) Diners Restaurants 5_star	It was a really cool environment and unique from the vast majority of the Phoenix area. We enjoyed their commitment to fresh and quality ingredients. Everything we ordered was delicious and reasonably priced. The staff was very friendly and prompt. HIghly recommend to come after dark in the summer because it is so blazing hot (mostly outdoor seating). We will definitely be returning for more pulled pork fries!
TGmL4R142OTdAnVg3pm8ww	Adult_Entertainment Nightlife 5_star	[DISCLAIMER: the rating of five stars for Bandaids does not directly correlate with the intentions of the establishment, instead, the volumes of unintentional comedy and unsolicited astonishment that may be had at this specific joint] Walking into Bandaids was like witnessing the sneak premier of the cinematic masterpiece 'Showgirls' -- and what I mean is, one is piqued with curiosity, wonderment, the promise of mindblowing mockery, and the anticipation of an inevitable Spidey exit. This is where the comparison to showgirls ends. Actually, I don't rememer. Did showgirls feature a stripper in her 3rd trimester? Whereas the tagline for Showgirls was "Leave your inhibitions at the door", Bandaids follows up with "... and your guns, knives, nerve gases, babies, peg legs, raptor jesuses, gold crown deodorizers, and herpes." Although I think most in there ignored that last one. So, upon entrance, you are greeted with a very Judge Dredd-like chain-link protected cashier who takes your Abe Lincoln and motions you over to the bar. One thing about strip clubs in general, is, you don't really wanna schooch by anyone ... but at Bandaids, they make this awkward dream a reality for everyone! The walk up to the bar is like cutting to seats 34 and 35 at Giants Stadium. I felt like Tyler Durden contemplating whether to give the vatos the butt or the crotch as they stare blankly at "the talent". Whoa boy. This place has talent like the old Washington Bullets ... but shorter, fatter, and more pregnant. I gave one of my buddies a dollar to snap into one of the monster's string and she gave him a "whusssuuup" that featured her sweet gold grill. To appreciate this, you must know that my friend is quite possibly the sweetest guy on the planet, and gave a friendly "Hi!" to her in return before about-facing to our bistro style table where 8 Coors Lights were posting up our jaws. This was a nice, natural cue for a quick exit, rattled our half-drained beers into the bins and shot out. We couldn't stomach anymore of anything. But wait. On this page you will notice Jason C., and along with the others in our laughter-induced group, came his big mouth. This was his opportunity to mock the sawed-off, convertible, primer-gray Chevy Blazer parked mere feet from the entrance/exit to Bandaids, and although the details are lost as to the specifics, mentioned something about "check out THIS fucking thing!", which was the perfect timing for one of the busted, ghetto-flab strippers to walk out and proceed to angrily say something like "Fuck you. That's mine. What of it?" In response, and generally because he's a giant puss with scary strippers, said something like, "Oh. Its nice. I like it." before shitting himself. I'm sure the rest of the group howling with laughter really set her mind at peace. Anyway. That's the Bandaids story, and you can have one just like it if you give it a chance.
QeBQKXGGHM6B1SynHCZETQ	Food Bakeries Grocery Delis Restaurants 5_star	This place is awesome. The Traditional restaurant as well as the deli style restaurant inside. The assortment of food items is amazing, too many good things to choose from. And the prices are great. It is a great experience, if you like Mexican food you must go and check it out. This is the closest thing to Mexico without being there. After eating it is great to explore the rich colors and products in the market. And don't forget the Sunday brunch with tons of choices and lots of traditional entertainment.
3nIB76o8A-2NlO6GsTjAjw	Food Bakeries Grocery Delis Restaurants 5_star	This place is as exciting as going to Disneyland if you're not used to Hispanic markets! The sights, the smells, the lights, the colors, and the chaos had my head whipping back and forth all evening. We started off with dinner in the cafe inside the market - just $5.99 for 3 street tacos, beans, and rice - and it totally filled me up. I washed it down with a Mexican coke in a glass bottle and it took me back to my childhood to the days before corn syrup became the norm. After eating, we took our time perusing the aisles and examining the foods foreign to us. They have a beautiful produce department and the prices were great on both the more exotic items like fresh papaya's to the staples like tomatoes and lettuce. The meat department is a carnivore's dream come true. Loads of fresh ground beef, pork, and poultry at very fair prices. I had to laugh at the ground pork in the glass case and wish I'd brought my camera. The butcher shaped it into a pig head - complete with a snout - and put cucumber slices for eyes. Not something I'd expect to see at my local gringo Fry's. Shopping here was a real cultural experience tonight and I can't wait to tuck into the treats we brought home!
AQB03ZmfOUe4IJlLY5Zlvg	Food Bakeries Grocery Delis Restaurants 5_star	Hello Ranch Market, nice to finally meet you ! Since moving to my new hood I have fallen in love with this store. They have things I have never seen before anywhere else. I am so overwhelmed when I go here, I am in sensory overload. Mexican bread is 5 for $2, bolillos are 6 for $1, tons of seafood, fresh chorizo ( which I have been eating everyday for a week ), tons of snacks packaged by Ranch Market for super cheap, you can get a meal for 4 people for $10 ( carnitas, rice, beans, tortillas ) and tons of other specialty items. The atmosphere is fun and inviting and everyone is friendly. This store has inspired me to create new dishes at home, like my homemade beans and chorizo. Go here, eat some of their prepared foods that are inexpensive and delicious OR get some fresh ingredients and make something yummy at home. See ya soon Ranch Market.
5rsrQUROtl1KTHAW2ecoLg	Food Bakeries Grocery Delis Restaurants 5_star	Awesome tortilleria and fun to watch with the kidlets. Fresh salsas, frescas, bakery items, meats, and cheeses. Restaurant/cafeteria inside is tasty and you can make your food exactly how you want it (bean and cactus burrito!!). We go here at least once a week to grab our non-organic stuff...kiwis, papayas, mangos, etc. and the tortillas...because they are gigantic! Our bill's never been over $40 for four big bags of produce!
GXKHDG8aXkm2R1kuyl-3Xg	Pet_Services Pet_Stores Pets 5_star	Been going here for years, but just made a big run as we have a new pup. The prices are absolutely terrific.
UTSf2uArSULcbG-r936U0w	Food Donuts 5_star	Great variety, inexpensive and exactly what we wanted on a Sunday morning.
A1UMD3g17UY639b9BRJnnA	Latin_American Salvadoran Restaurants 5_star	I'm going to flat out say this before I start writing the review, my aunt makes the best pupusas. Now with that being said this is a nice little hole in the wall. The place is nice and clean. The food is cheap and delicious. The people are really friendly and the old man behind the register always seems to great me with a smile ( I think he is the owner). Mind you pupusas are more filling then they look so don't over order. I like the traditional queso con loroco. The plantains are also delicious.
-sRqN_--r9QDxoERhg7OoA	Mexican Restaurants 5_star	Been eating here for years and it doesn't disappoint (well, sometimes). I mainly come for the menudo but I also come because of the prices, it's clean and quick service and I know that what I've ordered will be both filling and satisfying. One thing: the salsas are HOT! I cannot eat them out the jar even after all this time. You've been warned:-)
jWh9LZHI1Bc0xqtDJlqvHA	American_(New) Restaurants 5_star	What a great spot. Just moved downtown a month ago and have been exploring new places to eat. Just finished a brunch at Coronado cafe... I had the southwestern omelette, and my fiancé had the crab cakes. First of all the $3 bloody Mary's and mimosas are a steal, but that became an after note to the food! The crab cakes are out of this world, huge chunks of meat and before I could ask for a second bite it was gone. Luckily I had my own omelette that did not disappoint. Cheesy, hatch chilies and really tasty potatoes on the side. The service was good, and the owner was available and really matches the curbside appeal. Great ambiance in a cool historic house. Definitely worth trying.
HWFViA0Op8o-IWUedj96YA	American_(New) Restaurants 5_star	Best crab cake in town? Close second to Ruth's Chris Steakhouse--this is a fantastic little restaurant in downtown Phoenix. Love the family-owned feel.
EJ0BTjzZ2FrGojsWNBrajQ	American_(New) Restaurants 5_star	Hands down, the best date place in central Phoenix. Sadly, I was apparently not on a date and ended up having to pay for our bill BUT in retrospect I was still so damn impressed by this place. Rumor has it that this place is owned by several male flight attendants and when they're not attending flights they are running this restaurant. Leave it to world travelers to produce a classy but quaint but sosticated but understated establishment that can truly please everyone. In true Phoenix fashion, Coronado Cafe was once a house and now stands as a Bistro Cafe. The front porch is now patio seating with cute little tables and bench style sitting all under canopy drapes and string lights. On the inside is the cutest little bar area, very small, but the older gentlemen running the place is so cute and you can tell he really know is cocktails and puts passion into crafting each one. There's also a secluded side patio that's ADORABLE. We ate inside the dining room because the rain (rain, I know... in Phoenix?) started coming down and the wait staff was so attentive and helped us relocate. We were sat in the corner by a window that had its own little garden bed outside. Could not get over this palces cute factor. Tables were small but candle lit and had the presh checker print table clothes, real napkins and honestly one of the best waitresses I've ever had. We order 2 Tequilatinis on Happy Hour and the artichoke dip. This artichoke dip opened the gates of heaven and brought to us the most delightful, out of the ordinary, festive taste I have ever had. It was spicy, but cheesy. It was melty but had good size chunks of artichoke. Simply, cannot go on enough about how good it was. I cannot wait to go back here and have brunch or enjoy the sunset with drinks on the patio. If you're looking for somewhere small and intimate that you'd like to take a significant other or truly impress someone you care about, pelase go here. Everything is perfect for the perfect date.
d5Dq8F987nibcAjKqxHmag	American_(New) Restaurants 5_star	Over a year later I still give this place 5 stars. Their crab cakes are amazing! My boss took me to lunch and I suggested this place. He's from Maryland so he loved that they use Maryland crab. One bit of warning - the bowl of clam chowder is HUGE! It could be a meal by itself. I recommend sharing with a friend or order a cup instead.
2slYyoyphQxksP_AQ_R8Fg	Food Burgers Ice_Cream_&_Frozen_Yogurt Sandwiches Restaurants 5_star	McAlpines is one of those old school places that would probably be right at home in downtown Prescott. Authentic, amazing service, and the whole fact that they have an antique store really helped make this place shine. We had a simple dessert that consisted of 2 Phosphorus's and a hot fudge sundae, and after wards, I felt bloated and diabetic. That's because for the prices, you get a surprising amount of deliciousness. You feel like a little kid when your kind, humorous, tattooed server brings you a MASSIVE sundae cup, dripping with hot fudge and all of the toppings. The only, and I mean, THE ONLY drawback, is that I live so far away from them. On the other side, I guess that means I won't be gaining 20 pounds anytime soon.
6FsnwHJLpLC0_t14tgcmmQ	Food Burgers Ice_Cream_&_Frozen_Yogurt Sandwiches Restaurants 5_star	I had an excellent ice cream soda and a great sandwich for lunch. The decor/seating was excellent. I felt like i went back in time just walking in. The food and staff were tops! Highly recommended!
fZSoCPzaCrORltcA0U7rQg	Mexican Restaurants 5_star	Eating this Green Chili burro, green chili enchilada style is like winning the lottery 3 times in a row. This has to be one of the greatest food stuff I had ever eaten in my life. Perfect blend of spice and all the other goodness. Even when I burped it up, I wished for chunks to come up so I could re-eat it again. If I could give it 12 stars I would! I need to quit my job and just live in their patio area and eat these until I die. Cash only, open Monday - Friday, 9am - 4pm.
E5G5RFp2zHBgIexk7zbEXQ	Mexican Restaurants 5_star	Best little Mexican place in Phoenix! The chimis and burros and everything I have ever eaten here is amazing! it's in the back of a house in the 'hood, and is worth the trip. If you're going for lunch, getthere before noon to avoid the line that stretches through the neighborhood!
e8xQ6oMoIuG-7hCcS5hx7w	Mexican Restaurants 5_star	I had heard much of the mythical burritos at Rito's. I'd just never passed by it or knew where it was so I always forgot to seek it out. But I am kookoo for cocoa puffs about green chile and had heard this place had the best in town. One day recently, I was driving around the Garfield district looking for a possible new pad as I want to live downtown. I was driving up and down each block looking at rentals that weren't totally sketchy. It's and up and coming area, but it's still a pretty rough neighborhood. As I was driving down 14th st. past a grade school, I spotted people standing in a short line out the door of a converted house with picnic tables outside. A light bulb went on in my head. Aaaah, this must be that place they talk about in the magazines and papers. Rito's! It was 11:30, so I parked, which would probably have been difficult if I'd gotten there 15 mins later. The menu is just burritos and tacos and beans pretty much. There are plaques all over Rito's walls from year after year proclaiming it to be the burrito king of Phoenix. I got a green burro and a side of beans, waited about 5 mins for my order and went out to a picnic table to dine in the sun. I shared a table with some other folks and a pigeon. They are not big on ambiance here. What they lack in that, they make up for in pure, unadulterated burrito kick-assery. The beans, hot as molten lava and a bit soupy, were the most flavorful frijoles I have ever, EVER tasted. The hot sauce, heavy on the oregano, was lovely with good heat for me. The tortilla was thin and chewy with just the right bits of char kissing it. The green chile filling, again a bit more soupy than I'm used to, was just sublime. I couldn't have eaten it without a knife and fork though, cuz it would have oozed all down the front of me. Make sure you ask them for a knife and fork; they don't just put it in the bag. They do take debit cards now, I guess it used to be a cash only business. Boy, am I glad I just happened upon this mythical burrito abode! I felt like I was in one of my friend's Nana's house at a family party. This is down home Mexican food greatness...'nuff said.
fKSwXm0VOuJpwQ5zC8C1RQ	Food Specialty_Food Delis Meat_Shops Restaurants 5_star	Great bacon that they will slice as thick as you like. Sure the ladies begin the counter are old world types. They're friendly enough though and the meats are great. They'll let you try anything you want and if you go in the morning it smells so delicious when they're running the smoker.
1MIKLCPRoqHmgvMZvMRMTw	Seafood Mexican Restaurants 5_star	The food, service and establishment are great Its my all time Mexican Seafood Restaurant in Phoenix. I went with a party of 8 and all ordered different dishes they were all exceptionally delicious. We tried Must try the Camarones Culichis (Shrimp in green sauce topped with jack melted green cheese) Botana de Mariscos (Fresh Seafood served cold), Tortitos de Camaron (Great as an appetizer) and Enchiladas de Camaraon ... ALL were very good ... served with ice cold beers. We will be back next week to try the new menu!
d-nIVxLaL04WUPTytTCJng	Seafood Mexican Restaurants 5_star	Sometimes you have to explore and try those hole in the places. Sometimes you get junk and other times, if your lucky. You get a place like this. I was astounded yes I said it ASTOUNDED. By how authentic and delicious this place is. If you haven't come here you haven't had real Mexican seafood. Trust me you have to come here. Chase out
EPVY7caBeSnTI3Dq5KClXQ	Seafood Mexican Restaurants 5_star	The best burrito I have had in a long time and the service was great. They gave us a complimentary ceviche tostada and it was yummy.
ElgnMwBL1MJC3oSdgRdjLA	Seafood Mexican Restaurants 5_star	Micheladas with Dos X on tap with a dozen oysters on the side? GAME OVER! This place is the best of the best when it comes up to mariscos.
Q37uXbfuizkC0FcCpRtqOg	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	The Desert Botanical Gardens are not what you think.... Yes, there are innumerable cacti of every shape and type as well as a great many other plants and even the occasional critter ranging from birds and lizards to jackrabbits. Forget all these things because for a great many of you they are only going to offer a very scenic well cultivated backdrop to some wonderful events that the garden hosts including Jazz in the Garden (Fridays March - May), Agave on the Rocks, The Chile and Chocolate Festival, Luminarias (December), and a host of other events and concerts that are extremely well done. If your looking for a special night or event that blends natural serenity and entertainment into an exquisitely unified package then check out the special events on the Desert Botanical Garden website www.dbg.org (and yes there is booze).
ez5iaHm74ixXUV2xBenJ6Q	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	I visited the Desert Botanical Gardens on Valentine's Day to see the Chihuly blown glass exhibit. One word to describe it: incredible! The pieces are mixed throughout the desert displays which had our group constantly questioning whether any of the pieces were possibly custom made for this specific location. There were two canoe/boat structures, one that housed beautiful colored spheres (kind of looked like giant marbles), and the other that housed pumpkin-shaped pieces mixed with other strangely shaped pieces. I absolutely recommend that you visit this exhibit at night (I think it closes down at 8) as all of the pieces are lit up which really shows off the vibrancy of the colors. I'm not sure how long this display will be set up, but you definitely don't want to miss it! There were tons of photographers working while we were there, so that was slightly annoying, but I can see why they were all trying to take so many pictures. Some of the pieces are absolutely breathtaking. Go!
t-Kq9-8Ka2sjARfPY4II1Q	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	We visited just to see the Chihuly exhibit. The traveling display had been to Phipps Conservatory in Pittsburgh and I thought was would be great to see it in the desert. It was more amazing than I could have imagined. First off, I did not realize that there were so many different types and species of cactus. I wish I was a local, because I would love to be able to sign up for their Desert Landscaper School. That would be amazing!! The lay out and the trails are very nice. And I can't believe that I am typing this, but the different types of cactus are so beautiful!! I must have taken a gajillion photos! Also, we happened to go just before sunset, so it was very nice to wander around the gardens after dark. Plus, the Chilly glass looks amazing all lit up. A must see in Phoenix!
a3XPDsQBqx63E-t6lSqkvA	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	I love taking out of town guests here. It is so beautiful, especially at sunset. I've also been during the Chihuly exhibit (AMAZING), Butterfly exhibit (Pretty Cool) and the Chili and Chocolate Festival (So Fun and Yummy)! Definitely a trip you'll enjoy!
5srv0NAFH_23t4ANv0BYPQ	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Wonderful! Hailing from the Midwest, I've always loved desert flora and fauna because it's so radically different from what I grew up with. A few hours at the Desert Botanical Garden really indulged my fascination. Grab a sunhat, a camera and set aside a few hours to wander the trails here. It's truly a delightful experience. Besides all the amazing plantlife, I saw myriad birds, a lizard, a jackrabbit and some other kind of tree rodent thing, though I sadly did not catch a glimpse of desert tortoise. I guess I'll just have to go back!
49HuEVNDthJsM9yC67ZKsw	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Such a beautiful place to see the desert! Phoenix has really sprawled since I initially moved here in the late 70s. It's quite a drive to get out to the desert today -- but the DBG is close in, well laid out and has so many great events. I became a member in the first week I related back to Phoenix and intend to visit very often. Great for locals; great for visitors.
36FYiO4bJ2JT9t_233fWsg	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	When I want to go out but not spend $100 on entertainment and also get some exercise in at the same time and see some beautiful Arizona landscape, the Desert Botanical Gardens is the best place I can go. I enjoy walking around the Garden looking at all of the flowers in bloom and all of the different kinds of cactus. I also enjoy when they have different exhibits that you can see as you are wandering the garden. I really enjoyed the Chihuly Glass artwork that was displayed a few years back. Probably my favorite time of the year to come here is when they have the butterflies. They are so pretty and this year there were so many of them! We went this last weekend on my day off and the weather was perfect and we just had a great time. I also get to brush up on my photography skills here the best because I can take some amazing pictures of flowers and butterflies. If you want to see what the Arizona desert is all about, you need to come here to experience it first hand. Its not only about dirt and cacti. There are flowers galore as well.
EeDD5o89JSLzyuybPbBd0Q	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	The Desert Botanical Garden is hands down the greatest place to get away in the city. 5 reasons you need to become a member. 1. The beauty of our Desert Landscape. The park is so well laid out with numerous spots to sit and relax whether under a cactus or mesquite tree or by one of the numerous water features thru out the park. 2. The Fall concert series. The Garden brings in great musicians at night under the stars in the cool Phoenix air. Enjoy a bottle of wine, Spanish guitar and nibble on the catered Arcadia Farms. We have so much fun at these events and try to make as many as we can. 3. Dia de los muertos. Another great event held at the Gardens. We had a blast as the Gardens goes all out celebrating the day of the dead. Amazing food, local artist, theater and the final procession. 4. Chocolate and Chili Festival. Yes, they go great together. Tons of Chocolatiers and music. A must for any chocolate lover. 5. The Luminaries (Holidays). Had the greatest Christmas memories enjoying the large number of musical groups and beautifully lit luminaries (Yes with candles, don't know how long it takes to light those). This will get you in the Christmas/Holiday mood. The Desert Botanical Gardens takes the beauty of the harsh desert environment and turns it into an oasis filled with music, spirits, food and light. We will be members for as long as we live here.
e7wBCQTHMRePI040jIha6Q	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Always fun for the entire family, and they especially have great seasonal events, like Luminarias.
h9lt2cXREX3_MwoeQYeSqQ	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Kinda spendy, but a very nice way to kill an afternoon.
WLDtwLnSwGd9KSBd2FLpUA	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	The Butterfly Exhibit was worth the trip.
aHEByZ1dia5YBythdUBEyw	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	I love this place. Everyone needs to go here and they will love it too. Photographers - they have classes you can take where you have access to the garden at night. What's more awesome than a picture of the full moon with a mighty saguaro in front of it. They also have smart phone photography classes. If you don't need a class, there is so much to photograph here. I've captured amazing shots of hummingbirds, flowers, butterflies, art, and people just to name a few. An awesome place to practice your craft. The events - There is something always going on. Luminaries, Music in the Garden, Pumpkin Festival, Chocolates and Chiles, Dia de Los Muertos, giant art installations, plant sales, and these are just a few that happen in the fall. If you had a membership, it could be paid back in unique visits within a couple weeks. Classes - I already talked about the photography classes (those are the ones I've taken) but there are so many others! You want to learn how to garden? Maybe create a drip system? Blow glass? Practice Tai-Chi? Seriously you can do all of this in the most picturesque place Phoenix has to offer. I'm a huge fan of the garden and recently joined their Monarch Society that includes membership to the garden and has extra special events for young professionals. That means enjoying everything awesome the garden has to offer with other awesome people. They are in the process of building a restaurant there which I am so looking forward to dining at. What a great location for drinks and fresh local food. If you think it's just walking around looking at cactus, think again.
u1mPMgiV88CsIpN5s0Q3Zw	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Attended last weekend for the Cactus and Corks event. I'm from Ohio and live in CO so this was an awesome place to check out the deserts terrain. I recommend keeping an eye for for local events and bringing any out of town guests to this garden. Beautiful. Well worth my afternoon
fEb9Qqblag2fvh1Vvvr24g	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	I have visited this locale on a few occasions now and I must say there is nothing like it in all the Valley and perhaps the state itself. They host tons of events throughout the year and the YELP party that was held here in 2010 was EPIC. I highly recommend going at night....but watch for the critters.....LOL...both animal and human....LOL. There doesn't have to be an event there to go visit though....if you just want some peace and quiet....enjoy a beautiful sunrise or sunset.....or just take a romantic stroll with that special someone.....then this is your place. Eat, Drink, and be Merry my Friends!!!!!!
rcrWvG4lBEd0BibsgvnwOQ	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	This place is beautiful. We had a BOGO coupon, and I had my student ID so we saved about $36. The bathrooms are clean and the water fountains are filtered with cold water. Makes walking around on a hot day much more enjoyable. If you have the opportunity to come later in the day I would recommend it. They have lights throughout the grounds and it's really fun for the kids to see. It's not a very big garden, but it was fun to sit on the lounge chairs by the water foutains and just relax. Before we knew it, 30 mins had passed by. They offer a variety of classes for an additional fee. I'm sure it would be fun to go to. I believe it's free on the second Tuesday of every month, so it's a great opportunity to take the kids when they get of of school.
jmNZ-CVef2MGqoWZwjQpng	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	When on vacation the wife and I always try to do something new. Though we have already visited DBG previously we were excited to see the Chihuly exhibit and the Luminarias. It was so worth it. Seeing this at night while the sun is setting is absolutely a sight to see. Though the Luminarias only run during the holiday season I highly recommend seeing this place at night. There just a peaceful feeling about walking around in the dark and discovering new things around each corner, be it a musical group (they had four last night), or a gorgeous blown glass art exhibit lit up and complimenting the plant life around it. Last night put us into the holiday spirit. It is a definite must see. For some reason last night there was a special on admission. 50% off, only $15 a person. But even at $30 it is well worth the price. Happy Holidays to all. Ho Ho Ho. :)
df7AYgLzaSgzI8EbuLbqsw	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Every time I visit the Desert Botanical Garden, I kick myself for not visiting more often. It's usually one of their amazing annual events that pulls me in - Luminarias, Chiles and Chocolates, or some other special exhibit - but there is so much to see and explore and learn in this garden, even when there isn't a special event going on. The collection of plants is extensive and impressive, the way it's organize and displayed throughout the garden makes turning every corner an adventure, and their dedication to showing off the beauty of the desert is enough to make any Phoenician proud. If you are a photographer, this is one of the best places in Phoenix you can go for a wide variety of photo opportunities, any time of day and any time of year. Whatever you're interests may be, for out-of-town visitors this should be at the top of your list of attractions to experience, and for locals you should make it a habit of visiting at least once per year.
48F3JcqRKhKnei9hCO3NyQ	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	Fantastic place to bring a date or out-of-towners to experience the beauty of the desert landscape. It does get quite hot and there is little shade so I recommend wearing a hat and sunblock. I've been here a few times, and it's a 2 to 3 hour outing to explore max. The Chihuly exhibit is very cool and definitely worth checking out, though the garden was the most crowded I've ever experienced when we went even though they sell a limited number of tickets for specific time slots. The local libraries offer "culture passes" where you can get free admission to the garden, and AAA membership gives you a 20% discount.
45rDGODDNVK_Q8y1l9uTwQ	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	The Chihuly Exhibit was simply beautiful and amazing! I have never seen anything like it. Thank you for the opportunity to see such great beauty!
Efd4bBjkkTybxrG5_yt9zA	Arts_&_Entertainment Music_Venues Parks Nightlife Active_Life Botanical_Gardens 5_star	As soon as I found out that the Desert Botanical Gardens had a Dale Chihuly exhibit I knew that I had to go. Honestly, if it weren't for the Chihuly exhibit I probably would have never gone to the garden but I'm so glad that I went. The garden in the spring was absolutely beautiful. Displaying desert plants from the Sonoran Desert in the Southwestern United States and around the world. Many of the plants in bloom at the time that I went. Although it was spring and the temperature was tolerable I can't imagine taking a stroll through the gardens during the sweltering summer days. There isn't too much shade along the paths. The employees were really friendly and very informative. I also really appreciated the fact that the gardens were so well maintained. Parking is free. Adult tickets are $22 and Students $12. Unfortunately, I believe the Chihuly exhibit has ended but don't let that stop you from checking out this beautiful gem. Would definitely drop by the gardens if I'm ever in the Phoenix area again. I loved it! Don't forget to bring your hat, water, and some sunscreen!
FJVOvNdSG-ufMVI6-CNznA	Television_Stations Mass_Media 5_star	This review is for the smart shopper card program on ABC-15. It is simply provides you with some of the best deals in town. Go to the website and print it immediately and start saving some serious cash here in the valley. Eat, Drink, and Be Merry my Friends!!!!
nx_etjY02SPnQ0KeEHvjyg	Local_Services Shopping Mobile_Phones Electronics_Repair 5_star	Went back again today, to the new location and was so thankful that they were still around. He was able to fix my Blackberry Curve in less than 5 minutes. He was helping out some poor guy who washed his RAZR in the washing machine. He spent time explaining the new phone to the gentleman and charged him a very reasonable rate for a new phone, getting the number on to that phone, and providing a wall and phone charger. I was impressed!
UXisWxd-6JfC3Nh_QEomJA	Auto_Repair Automotive Auto_Parts_&_Supplies Oil_Change_Stations 5_star	7 years and 30+ visits with several different vehicles and only one mistake that was corrected immediately. These guys are always fair, have the best work ethic and never have a problem explaining everything in detail. I now live 35 miles away, but still drive back there to get any work done. FYI; they can tow you in if you need it.
HI5oJPtUX8tywFflgaCoaQ	Active_Life Zoos 5_star	The Phoenix Zoo is my favorite place to spend beautiful spring Phoenix days. My 5 year old daughter and I love the sting rays, the petting zoo, the water play areas, the carousel, the tree house, the horse back riding classes ... this place has so much to offer. My personal favorite exhibit is the Savannah and the new Komodo dragon exhibit is cool too. The membership is worth the money and pays for itself after just a couple of trips. You also get free passes and discounts as part of the membership so I definitely recommend it. Once you go there, you will find that you want to go back time and again to play, explore and hang-out.
iw0VauEWrrwK8lCuVTDk0w	Active_Life Zoos 5_star	What a great place to take the kids for a fun day! Camel rides, petting zoo, great play areas. It's not the San Diego Zoo, but it's not to shabby...
cUN41qW_JLek9jHkXLrxfA	Active_Life Zoos 5_star	The Phoenix Zoo is tucked away in Papago Park. Just look for some hills that remind you of Disneyland's Big Thunder Mountain and you've found it. It seems Phoenix could do a better job directing traffic to this little gem. I never saw one sign until we arrived, basically. It's a great oasis for all ages. Little kids can fall in love with all sorts of animals while older kids can get a thrill from the zipline ride. There are so many snack options including: popcorn, ice cream, frozen lemonade and more. Plus there are lots of water attractions or the little kids like a little river under a tree playhouse and a water pad area. There were a lot more things to see then we saw so you could spend hours there. Don't forget to get a family portrait while you're there, too. They photoshop animals into some of the poses so it looks like your kids are holding a lion cub or other wildlife. We only stayed a few hot hours there but, I would recommend it to anyone visiting the Phoenix area. Very nice indeed.
jcWXff6Z89XSk3jv5DUwHA	Active_Life Zoos 5_star	By far the best zoo in the valley. The year passes are great and pay for themselves. Plenty of shade and places to sit and rest, especially in the AZ sun.
MI6ZWespJrfv6u_LRkXukg	Active_Life Zoos 5_star	One of the best presents I got was a zoo membership. I have always loved the Phoenix Zoo for their conservation efforts, helping save animals from extinction, and making constant improvements on the facilities for both their animals and their guests. A.A. Milne once wrote, ""There are some people who begin the Zoo at the beginning, called WAYIN, and walk as quickly as they can past every cage until they get to the one called WAYOUT, but the nicest people go straight to the animal they love the most, and stay there." Once you've walked through the Phoenix Zoo, you'll feel the same way as you find your favorite animals you just have to visit over and over again. The membership is worth it, because you can't just visit once. If you can, try to take advantage of the early member hours during the warmer months. This way, you won't tire out as fast and you can see the animals when they are out and about.
6qmZgBdFUDvqKkeoXhaCug	Active_Life Zoos 5_star	WE have a family membership here and it is worth every penny. The stingray exhibit is worth the money.
